sku,name,id,confidence,description,skill_percentage_rolling,skill_changes_1y,in_demand
978-0-13-806573-7-SP,Data Management,FS001937,0.9915785789489746,Data management comprises all disciplines related to managing data as a valuable resource.,0.0096403725695365,-0.028512424750274,True
978-0-13-806573-7,Data Security,FS001962,0.9707485437393188,"Data security  means protecting digital data, such as those in a database, from destructive forces and from the unwanted actions of unauthorized users, such as a cyberattack or a data breach.",0.0024177537831378,-0.0910249703350251,False
978-0-13-806573-7-SP,Data Security,FS001962,0.8855318427085876,"Data security  means protecting digital data, such as those in a database, from destructive forces and from the unwanted actions of unauthorized users, such as a cyberattack or a data breach.",0.0024177537831378,-0.0910249703350251,False
978-0-13-672132-1,Data Security,FS001962,0.9162005186080932,"Data security  means protecting digital data, such as those in a database, from destructive forces and from the unwanted actions of unauthorized users, such as a cyberattack or a data breach.",0.0024177537831378,-0.0910249703350251,False
978-0-13-792872-9,Data Security,FS001962,0.8429216742515564,"Data security  means protecting digital data, such as those in a database, from destructive forces and from the unwanted actions of unauthorized users, such as a cyberattack or a data breach.",0.0024177537831378,-0.0910249703350251,False
978-0-13-806573-7,Data Administration,FS001896,0.941427767276764,"Data administration or data resource management is an organizational function working in the areas of information systems and computer science that plans, organizes, describes and controls data resources.",0.0020139072367743,-0.1439729059702503,False
978-0-13-806573-7-SP,Data Administration,FS001896,0.8531500101089478,"Data administration or data resource management is an organizational function working in the areas of information systems and computer science that plans, organizes, describes and controls data resources.",0.0020139072367743,-0.1439729059702503,False
978-0-13-806573-7,Network Management Systems,FS005073,0.9915785789489746,Network management systems are used in computer networks to monitor and manage the availability and performance of computer networks and networked devices,0.0004381477664061,-0.1458909941166409,False
978-0-13-806573-7-SP,Network Management Systems,FS005073,0.9781474471092224,Network management systems are used in computer networks to monitor and manage the availability and performance of computer networks and networked devices,0.0004381477664061,-0.1458909941166409,False
UCRT-978-1-61691-098-3,Network Management Systems,FS005073,0.912924826145172,Network management systems are used in computer networks to monitor and manage the availability and performance of computer networks and networked devices,0.0004381477664061,-0.1458909941166409,False
978-0-13-806573-7,Network Development,FS005062,0.8855318427085876,The process of creating a network,,,
978-0-13-806573-7-SP,Network Development,FS005062,0.9423190355300904,The process of creating a network,,,
978-0-13-806573-7,System Monitoring,FS007255,0.8654769659042358,System monitoring is a surveillance process on measurable events and/or outputs of a system,0.0031034741695092,-0.1654996588064048,False
978-0-13-806573-7-SP,System Monitoring,FS007255,0.9912619590759276,System monitoring is a surveillance process on measurable events and/or outputs of a system,0.0031034741695092,-0.1654996588064048,False
978-0-13-806573-7,Network Protocols,FS005080,0.9423190355300904,A network protocol is an agreed set of rules and conventions that allow nodes to communicate in a network and to interpret the content of the messages exchanged,0.0013865681139779,-0.221763651171522,False
978-0-13-806573-7-SP,Network Protocols,FS005080,0.8628727197647095,A network protocol is an agreed set of rules and conventions that allow nodes to communicate in a network and to interpret the content of the messages exchanged,0.0013865681139779,-0.221763651171522,False
978-0-13-796856-5-SP,Network Protocols,FS005080,0.9985113739967346,A network protocol is an agreed set of rules and conventions that allow nodes to communicate in a network and to interpret the content of the messages exchanged,0.0013865681139779,-0.221763651171522,False
978-0-13-796856-5,Network Protocols,FS005080,0.9985113739967346,A network protocol is an agreed set of rules and conventions that allow nodes to communicate in a network and to interpret the content of the messages exchanged,0.0013865681139779,-0.221763651171522,False
978-0-13-806573-7-SP,Threat Assessment,FS007475,0.9582351446151732,"Threat assessment is the practice of determining the credibility and seriousness of a potential threat, as well as the probability that the threat will become a reality.",0.0010456630484016,-0.1146133859715392,False
978-0-13-806573-7-SP,Backup Systems,FS000624,0.9423192739486694,"In information technology, a backup system is a system that makes and stores backups of other systems",0.0008292571543491,-0.1668822129724795,False
978-0-13-794788-1,Virtualization,FS007832,0.9741228222846984,"In computing, virtualization or virtualisation (sometimes abbreviated v12n, a numeronym) is the act of creating a virtual (rather than actual) version of something, including virtual computer hardware platforms, storage devices, and computer network resources.",0.0028656929124779,-0.2095832736601668,False
978-0-13-794788-1-SP,Virtualization,FS007832,0.9989460110664368,"In computing, virtualization or virtualisation (sometimes abbreviated v12n, a numeronym) is the act of creating a virtual (rather than actual) version of something, including virtual computer hardware platforms, storage devices, and computer network resources.",0.0028656929124779,-0.2095832736601668,False
978-0-13-794788-1,Cybersecurity,FS001871,0.9514385461807252,Cybersecurity is concerned with protecting electronic devices and mobile devices against attacks in cyberspace. ,0.0043040063877426,-0.1144290670840136,True
978-0-13-794788-1-SP,Cybersecurity,FS001871,0.9291023015975952,Cybersecurity is concerned with protecting electronic devices and mobile devices against attacks in cyberspace. ,0.0043040063877426,-0.1144290670840136,True
978-0-13-792720-3,Cybersecurity,FS001871,0.8966492414474487,Cybersecurity is concerned with protecting electronic devices and mobile devices against attacks in cyberspace. ,0.0043040063877426,-0.1144290670840136,True
978-0-13-794788-1,Information Technology (IT),FS003768,0.9872822761535645,"Information technology (IT) is the use of computers to create, process, store, retrieve, and exchange all kinds of electronic data and information.",0.0146437799952873,0.1236770866594858,True
978-0-13-763142-1,Information Technology (IT),FS003768,0.9036487340927124,"Information technology (IT) is the use of computers to create, process, store, retrieve, and exchange all kinds of electronic data and information.",0.0146437799952873,0.1236770866594858,True
978-0-13-794788-1-SP,Information Technology (IT),FS003768,0.9721305966377258,"Information technology (IT) is the use of computers to create, process, store, retrieve, and exchange all kinds of electronic data and information.",0.0146437799952873,0.1236770866594858,True
978-0-13-802713-1,Information Technology (IT),FS003768,0.8720033168792725,"Information technology (IT) is the use of computers to create, process, store, retrieve, and exchange all kinds of electronic data and information.",0.0146437799952873,0.1236770866594858,True
978-0-13-792720-3,Information Technology (IT),FS003768,0.8982301354408264,"Information technology (IT) is the use of computers to create, process, store, retrieve, and exchange all kinds of electronic data and information.",0.0146437799952873,0.1236770866594858,True
978-0-13-741955-5-SP,Information Technology (IT),FS003768,0.9268172383308412,"Information technology (IT) is the use of computers to create, process, store, retrieve, and exchange all kinds of electronic data and information.",0.0146437799952873,0.1236770866594858,True
978-0-13-763142-1,Virtual Local Area Network (VLAN),FS007823,0.9330004453659058,"A virtual local area network (VLAN) is a logical group of network nodes within a physical network that can communicate as if they were attached to the same wire, when in reality they may be spread across a wide area",0.0005131030608146,-0.1526132411990108,False
978-0-13-763142-1,Internet Protocol (IP),FS003917,0.9390286803245544,"Internet Protocol (IP) is a protocol suite for transmitting network packets between two hosts (nodes), datagrams across an internetwork, or datagrams across a network",0.0038216402392644,-0.1977966049569354,True
978-0-13-790725-0-SP,Internet Protocol (IP),FS003917,0.9646577835083008,"Internet Protocol (IP) is a protocol suite for transmitting network packets between two hosts (nodes), datagrams across an internetwork, or datagrams across a network",0.0038216402392644,-0.1977966049569354,True
978-0-13-763142-1,Operating Systems,FS005252,0.9708400964736938,An operating system is a computer program that manages computer hardware and software resources and provides common services for computer programs,0.0102919594679926,-0.1298395666846458,True
978-0-13-810824-3-SP,Operating Systems,FS005252,0.951030135154724,An operating system is a computer program that manages computer hardware and software resources and provides common services for computer programs,0.0102919594679926,-0.1298395666846458,True
978-0-13-763142-1,Microsoft Operating Systems,FS004809,0.9382629990577698,"Microsoft operating systems are a group of proprietary  operating systems, all of which are developed and marketed by Microsoft",,,
978-0-13-810824-3-SP,Microsoft Operating Systems,FS004809,0.8603257536888123,"Microsoft operating systems are a group of proprietary  operating systems, all of which are developed and marketed by Microsoft",,,
978-0-13-672158-1-SP,Application Programming Interface (API),FS000384,0.9667038917541504,An application programming interface (API) is a connection between computers or between computer programs.,0.0112036779294492,-0.1905106700899607,True
978-0-13-672158-1-SP,Microsoft Azure,FS004775,0.9973400235176086,"Microsoft Azure, often referred to as Azure ( AZH-ər, AY-zhər, UK also  AZ-ure, AY-zure), is a cloud computing service operated by Microsoft for application management via Microsoft-managed data centers.",0.0121702867295802,0.0699043405505744,True
978-0-13-804419-0,Microsoft Azure,FS004775,0.9924517273902892,"Microsoft Azure, often referred to as Azure ( AZH-ər, AY-zhər, UK also  AZ-ure, AY-zure), is a cloud computing service operated by Microsoft for application management via Microsoft-managed data centers.",0.0121702867295802,0.0699043405505744,True
978-0-13-805178-5,Microsoft Azure,FS004775,0.9892271757125854,"Microsoft Azure, often referred to as Azure ( AZH-ər, AY-zhər, UK also  AZ-ure, AY-zure), is a cloud computing service operated by Microsoft for application management via Microsoft-managed data centers.",0.0121702867295802,0.0699043405505744,True
978-0-13-792872-9-SP,Microsoft Azure,FS004775,0.9753217697143556,"Microsoft Azure, often referred to as Azure ( AZH-ər, AY-zhər, UK also  AZ-ure, AY-zure), is a cloud computing service operated by Microsoft for application management via Microsoft-managed data centers.",0.0121702867295802,0.0699043405505744,True
978-0-13-792872-9,Microsoft Azure,FS004775,0.9857141971588136,"Microsoft Azure, often referred to as Azure ( AZH-ər, AY-zhər, UK also  AZ-ure, AY-zure), is a cloud computing service operated by Microsoft for application management via Microsoft-managed data centers.",0.0121702867295802,0.0699043405505744,True
978-0-13-767645-3,Microsoft Azure,FS004775,0.9985026121139526,"Microsoft Azure, often referred to as Azure ( AZH-ər, AY-zhər, UK also  AZ-ure, AY-zure), is a cloud computing service operated by Microsoft for application management via Microsoft-managed data centers.",0.0121702867295802,0.0699043405505744,True
978-0-13-672158-1-SP,Azure Cloud Services,FS008457,0.8509683012962341,"Azure cloud services is a cloud computing platform and infrastructure offering from Microsoft that provides scalable, self-patching web-scale IaaS cloud services based on open standards",0.0088639720018178,0.0414842747640763,True
978-0-13-792872-9-SP,Azure Cloud Services,FS008457,0.9961571097373962,"Azure cloud services is a cloud computing platform and infrastructure offering from Microsoft that provides scalable, self-patching web-scale IaaS cloud services based on open standards",0.0088639720018178,0.0414842747640763,True
978-0-13-792872-9,Azure Cloud Services,FS008457,0.9965779185295104,"Azure cloud services is a cloud computing platform and infrastructure offering from Microsoft that provides scalable, self-patching web-scale IaaS cloud services based on open standards",0.0088639720018178,0.0414842747640763,True
978-0-13-672158-1-SP,Containerization,FS001623,0.9953871369361876,"Containerization is the packaging together of software code with all it's necessary components like libraries, frameworks, and other dependencies so that they are isolated in their own container.",,,
978-0-13-672158-1-SP,Performance Tuning,FS005503,0.9994243383407592,"Performance tuning is the improvement of system performance. Typically in computer systems, the motivation for such activity is called a performance problem, which can be either real or anticipated.",0.0023451677050281,-0.1498979210781646,False
978-0-13-804419-0,Microsoft Active Directory (AD),FS004774,0.9821099638938904,Active Directory is a directory service created by Microsoft for Windows domain networks,0.0036808605681298,-0.0629751753425757,True
978-0-13-805178-5,Microsoft Active Directory (AD),FS004774,0.9512853026390076,Active Directory is a directory service created by Microsoft for Windows domain networks,0.0036808605681298,-0.0629751753425757,True
978-0-13-792872-9-SP,Microsoft Active Directory (AD),FS004774,0.9624683856964112,Active Directory is a directory service created by Microsoft for Windows domain networks,0.0036808605681298,-0.0629751753425757,True
978-0-13-792872-9,Microsoft Active Directory (AD),FS004774,0.948563039302826,Active Directory is a directory service created by Microsoft for Windows domain networks,0.0036808605681298,-0.0629751753425757,True
978-0-13-804419-0,Windows Server,FS008034,0.996928870677948,Windows Server is a brand name for a group of server operating systems released by Microsoft since 2003.,0.0026145874345804,-0.1653443114429247,False
978-0-13-805178-5,Windows Server,FS008034,0.9844472408294678,Windows Server is a brand name for a group of server operating systems released by Microsoft since 2003.,0.0026145874345804,-0.1653443114429247,False
978-0-13-804419-0,Microsoft Windows,FS004820,0.986292600631714,"Microsoft Windows, commonly referred to as Windows, is a group of several proprietary graphical operating system families, all of which are developed and marketed by Microsoft.",0.0097795063691715,-0.058949912589003,True
978-0-13-796856-5-SP,Microsoft Windows,FS004820,0.8400155901908875,"Microsoft Windows, commonly referred to as Windows, is a group of several proprietary graphical operating system families, all of which are developed and marketed by Microsoft.",0.0097795063691715,-0.058949912589003,True
978-0-13-821959-8,Microsoft Windows,FS004820,0.8400155901908875,"Microsoft Windows, commonly referred to as Windows, is a group of several proprietary graphical operating system families, all of which are developed and marketed by Microsoft.",0.0097795063691715,-0.058949912589003,True
978-0-13-672132-1,Microsoft Windows,FS004820,0.9866456389427184,"Microsoft Windows, commonly referred to as Windows, is a group of several proprietary graphical operating system families, all of which are developed and marketed by Microsoft.",0.0097795063691715,-0.058949912589003,True
978-0-13-796856-5,Microsoft Windows,FS004820,0.8400155901908875,"Microsoft Windows, commonly referred to as Windows, is a group of several proprietary graphical operating system families, all of which are developed and marketed by Microsoft.",0.0097795063691715,-0.058949912589003,True
978-0-13-804419-0,Migration,FS008352,0.993035852909088,"In computing, migration is the process of moving data, content or entire user environments from one system to another.",,,
978-0-13-804419-0,Troubleshooting,FS008307,1.0,"Troubleshooting is a form of problem solving, often applied to repair failed products or processes on a machine or a system.",0.0444859043319054,-0.0746721251487675,True
978-0-13-821959-8-SP,Troubleshooting,FS008307,0.9804157614707948,"Troubleshooting is a form of problem solving, often applied to repair failed products or processes on a machine or a system.",0.0444859043319054,-0.0746721251487675,True
978-0-13-796856-5-SP,Troubleshooting,FS008307,0.9826239943504332,"Troubleshooting is a form of problem solving, often applied to repair failed products or processes on a machine or a system.",0.0444859043319054,-0.0746721251487675,True
978-0-13-821959-8,Troubleshooting,FS008307,0.9804157614707948,"Troubleshooting is a form of problem solving, often applied to repair failed products or processes on a machine or a system.",0.0444859043319054,-0.0746721251487675,True
978-0-13-802713-1,Troubleshooting,FS008307,0.8963175415992737,"Troubleshooting is a form of problem solving, often applied to repair failed products or processes on a machine or a system.",0.0444859043319054,-0.0746721251487675,True
978-0-13-806580-5,Troubleshooting,FS008307,0.9570741057395936,"Troubleshooting is a form of problem solving, often applied to repair failed products or processes on a machine or a system.",0.0444859043319054,-0.0746721251487675,True
978-0-13-806580-5-SP,Troubleshooting,FS008307,0.9650903940200806,"Troubleshooting is a form of problem solving, often applied to repair failed products or processes on a machine or a system.",0.0444859043319054,-0.0746721251487675,True
978-0-13-796856-5,Troubleshooting,FS008307,0.9826239943504332,"Troubleshooting is a form of problem solving, often applied to repair failed products or processes on a machine or a system.",0.0444859043319054,-0.0746721251487675,True
978-0-13-578358-0-SP,Amazon Web Services (AWS),FS000260,0.9911744594573976,"Amazon Web Services (AWS) is a collection of remote computing services that together make up a cloud computing platform, offered by Amazon",0.0196040383312779,0.1072004843644188,True
978-0-13-732521-4,Amazon Web Services (AWS),FS000260,0.9931445121765136,"Amazon Web Services (AWS) is a collection of remote computing services that together make up a cloud computing platform, offered by Amazon",0.0196040383312779,0.1072004843644188,True
978-0-13-810825-0-SP,Security Engineering,FS006620,0.93549907207489,Security engineering is the process of incorporating security controls into an information system so that the controls become an integral part of the system’s operational capabilities.,0.0003969904956581,-0.1032095908195571,False
978-0-13-810825-0,Security Engineering,FS006620,0.9136526584625244,Security engineering is the process of incorporating security controls into an information system so that the controls become an integral part of the system’s operational capabilities.,0.0003969904956581,-0.1032095908195571,False
978-0-13-790725-0-SP,Reconnaissance,FS006179,0.9988369345664978,Reconnaissance is the military term for exploring beyond the area occupied by friendly forces to gain information about enemy forces or features of the environment,0.0003331474546864,5.7643678762416855,False
978-0-13-790725-0-SP,Transmission Control Protocol (TCP),FS007573,0.9619711637496948,Transmission Control Protocol (TCP) is one of the core protocols of the Internet protocol suite,0.0021469712300508,-0.1972806109603659,False
978-0-13-790725-0-SP,TCP/IP,FS007330,0.9538102746009828,"The Internet protocol suite, commonly known as TCP/IP, is the set of communications protocols used in the Internet and similar computer networks.",0.0016389839991203,-0.2280226142233194,False
978-0-13-790725-0-SP,Vulnerability Assessment,FS007880,0.9938806295394896,"A vulnerability assessment is the process of identifying, quantifying, and prioritizing (or ranking) the vulnerabilities in a system.",0.0018670367927654,-0.1266573135050433,False
978-0-13-674716-1-SP,Vulnerability Assessment,FS007880,0.9805204272270204,"A vulnerability assessment is the process of identifying, quantifying, and prioritizing (or ranking) the vulnerabilities in a system.",0.0018670367927654,-0.1266573135050433,False
978-0-13-790725-0-SP,Security Analysis,FS006613,0.8873785734176636,"Security analysis is the process of examining the security of an information system to identify vulnerabilities that might be exploited by unauthorized users, and to evaluate the effectiveness of the security infrastructure",0.000370541235827,-0.0835766005275326,False
978-0-13-674716-1-SP,Security Analysis,FS006613,0.9367639422416688,"Security analysis is the process of examining the security of an information system to identify vulnerabilities that might be exploited by unauthorized users, and to evaluate the effectiveness of the security infrastructure",0.000370541235827,-0.0835766005275326,False
978-0-13-790725-0-SP,Vulnerability Scanning,FS007883,0.9919663667678832,Vulnerability scanning is the process of finding and identifying vulnerabilities in a network or computer system,0.0009086783166483,-0.1735535394234138,False
978-0-13-674716-1-SP,Vulnerability Scanning,FS007883,0.9841469526290894,Vulnerability scanning is the process of finding and identifying vulnerabilities in a network or computer system,0.0009086783166483,-0.1735535394234138,False
978-0-13-790725-0-SP,Ethical Hacking,FS002712,0.984142243862152,"Ethical hacking refers to the practice of testing a computer system, network, or web application to find vulnerabilities that an attacker could exploit",3.3661741307096425e-05,-0.3625109657834942,False
978-0-13-821959-8-SP,Operations,FS005262,0.949252724647522,Operations is the performance of tasks in a particular function and/or department within an organization,,,
978-0-13-821959-8,Operations,FS005262,0.949252724647522,Operations is the performance of tasks in a particular function and/or department within an organization,,,
978-0-13-821959-8-SP,Security Strategies,FS006627,0.9654796719551086,"Security strategies are plans that outline the major security concerns of an organization or country, and  how to address them.",0.000254575436282,-0.1391225856403121,False
978-0-13-821959-8,Security Strategies,FS006627,0.9654796719551086,"Security strategies are plans that outline the major security concerns of an organization or country, and  how to address them.",0.000254575436282,-0.1391225856403121,False
978-0-13-821959-8-SP,Linux,FS004327,0.9473954439163208,"Linux ( (listen) LEEN-uuks or  LIN-uuks) is a family of open-source Unix-like operating systems based on the Linux kernel, an operating system kernel first released on September 17, 1991, by Linus Torvalds.",0.0083896150624205,-0.1268212667453086,True
978-0-13-796856-5-SP,Linux,FS004327,0.9473954439163208,"Linux ( (listen) LEEN-uuks or  LIN-uuks) is a family of open-source Unix-like operating systems based on the Linux kernel, an operating system kernel first released on September 17, 1991, by Linus Torvalds.",0.0083896150624205,-0.1268212667453086,True
978-0-13-821959-8,Linux,FS004327,0.9473954439163208,"Linux ( (listen) LEEN-uuks or  LIN-uuks) is a family of open-source Unix-like operating systems based on the Linux kernel, an operating system kernel first released on September 17, 1991, by Linus Torvalds.",0.0083896150624205,-0.1268212667453086,True
978-0-13-796856-5,Linux,FS004327,0.9473954439163208,"Linux ( (listen) LEEN-uuks or  LIN-uuks) is a family of open-source Unix-like operating systems based on the Linux kernel, an operating system kernel first released on September 17, 1991, by Linus Torvalds.",0.0083896150624205,-0.1268212667453086,True
978-0-13-810824-3-SP,Desktop Computing,FS002106,0.8811895251274109,Desktop computing is the use of personal computers small enough to fit conveniently in an individual workspace.,0.0085789217346483,-0.1987224666853683,True
978-0-13-810824-3-SP,Software Development,FS006859,0.976294219493866,"Software development is the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components.",0.0189134746797293,-0.163466371488774,True
978-0-13-806577-5,Software Development,FS006859,0.9981926083564758,"Software development is the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components.",0.0189134746797293,-0.163466371488774,True
978-0-13-806577-5-SP,Software Development,FS006859,0.9993457198143004,"Software development is the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components.",0.0189134746797293,-0.163466371488774,True
978-0-13-796856-5-SP,Hardware Architecture,FS003409,0.8536387085914612,"In engineering, hardware architecture refers to the identification of a system's physical components and their interrelationships.",0.0001333155914675,-0.2191859644541966,False
978-0-13-796856-5,Hardware Architecture,FS003409,0.8536387085914612,"In engineering, hardware architecture refers to the identification of a system's physical components and their interrelationships.",0.0001333155914675,-0.2191859644541966,False
978-0-13-796856-5-SP,Network Troubleshooting,FS005087,0.9987210631370544,Network Troubleshooting is the process of analyzing and resolving problems related to computer networks,0.001299609489206,-0.100430747409381,False
978-0-13-802713-1,Network Troubleshooting,FS005087,0.9445605278015136,Network Troubleshooting is the process of analyzing and resolving problems related to computer networks,0.001299609489206,-0.100430747409381,False
978-0-13-796856-5,Network Troubleshooting,FS005087,0.9987210631370544,Network Troubleshooting is the process of analyzing and resolving problems related to computer networks,0.001299609489206,-0.100430747409381,False
UCRT-978-1-61691-098-3,Network Troubleshooting,FS005087,0.960230588912964,Network Troubleshooting is the process of analyzing and resolving problems related to computer networks,0.001299609489206,-0.100430747409381,False
978-0-13-796856-5-SP,Mobile Device Management (MDM),FS004877,0.99224054813385,"Mobile device management (MDM) is the administration of mobile devices, such as smartphones, tablet computers and laptops.",0.0021155738724629,3.5573420801309275,True
978-0-13-796856-5,Mobile Device Management (MDM),FS004877,0.99224054813385,"Mobile device management (MDM) is the administration of mobile devices, such as smartphones, tablet computers and laptops.",0.0021155738724629,3.5573420801309275,True
978-0-13-796856-5-SP,Device Management,FS002130,0.8716346025466919,"Device management is the process of managing the implementation, operation and maintenance of a physical and/or virtual device.",,,
978-0-13-672132-1,Device Management,FS002130,0.974672555923462,"Device management is the process of managing the implementation, operation and maintenance of a physical and/or virtual device.",,,
978-0-13-796856-5,Device Management,FS002130,0.8716346025466919,"Device management is the process of managing the implementation, operation and maintenance of a physical and/or virtual device.",,,
978-0-13-796856-5-SP,Internet Services,FS003921,0.9236882925033568,"Internet services are services that allow the interaction of heterogeneous, distributed applications and services over the networks of the Internet",0.0029635017092375,-0.2509837844976808,False
978-0-13-796856-5,Internet Services,FS003921,0.9236882925033568,"Internet services are services that allow the interaction of heterogeneous, distributed applications and services over the networks of the Internet",0.0029635017092375,-0.2509837844976808,False
978-0-13-796856-5-SP,Web Navigation,FS007959,0.9388436079025269,"Web navigation refers to the process of navigating a network of information resources in the World Wide Web, which is organized as hypertext or hypermedia.",0.0006814117673501,0.0521841138789905,False
978-0-13-821959-8,Web Navigation,FS007959,0.9388436079025269,"Web navigation refers to the process of navigating a network of information resources in the World Wide Web, which is organized as hypertext or hypermedia.",0.0006814117673501,0.0521841138789905,False
978-0-13-796856-5,Web Navigation,FS007959,0.9388436079025269,"Web navigation refers to the process of navigating a network of information resources in the World Wide Web, which is organized as hypertext or hypermedia.",0.0006814117673501,0.0521841138789905,False
978-0-13-790602-4,Asset Management,FS008262,0.9815070629119872,"Asset management refers to a systematic approach to the governance and realization of value from the things that a group or entity is responsible for, over their whole life cycles.",0.0052159449976162,-0.0862542927183462,True
978-0-13-741955-5-SP,Asset Management,FS008262,0.8801820278167725,"Asset management refers to a systematic approach to the governance and realization of value from the things that a group or entity is responsible for, over their whole life cycles.",0.0052159449976162,-0.0862542927183462,True
978-0-13-790602-4,Microsoft Power BI,FS004812,0.9979096055030824,Power BI is an interactive data visualization software developed by Microsoft with primary focus on business intelligence.,0.0056422571657864,0.1814621266231299,True
978-0-13-790602-4,Data Modeling,FS001945,0.9843272566795348,Data modeling in software engineering is the process of creating a data model for an information system by applying certain formal techniques.,0.0050182831687949,-0.037204976473559,True
978-0-13-790602-4,Visualization,FS007859,0.9612203240394592,"Visualization is the process of creating a picture, representation, or map of something",,,
978-0-13-790602-4,Data Literacy,FS001934,0.9844814538955688,"Data literacy is the ability to read, understand, create, and communicate data as information.",0.0285744154013819,0.0009540800834965,True
978-0-13-674716-1-SP,Data Literacy,FS001934,0.9434967637062072,"Data literacy is the ability to read, understand, create, and communicate data as information.",0.0285744154013819,0.0009540800834965,True
978-0-13-790602-4,Data Sharing,FS001965,0.9805999398231506,Data sharing is the ability to distribute the same sets of data resources with multiple users or applications while maintaining data fidelity across all entities consuming the data.,0.0005106394951942,-0.173331729009318,False
978-0-13-805178-5,Storage Management,FS007083,0.9642143845558168,"Storage management is the process of managing information storage to ensure the evironment is available, reliable, safe and cost effective",5.450245813005117e-05,-0.2813261818268462,False
978-0-13-672132-1,Storage Management,FS007083,0.9103992581367492,"Storage management is the process of managing information storage to ensure the evironment is available, reliable, safe and cost effective",5.450245813005117e-05,-0.2813261818268462,False
978-0-13-805178-5,File Systems,FS002878,0.899789035320282,A file system is a method for storing and organizing computer files and the data they contain to make it easy to find and access them,0.0025732414651891,-0.1476049405665448,False
978-0-13-805178-5,File Servers,FS002877,0.9001734256744385,"In computing, a file server (or fileserver) is a computer attached to a network that provides a location for shared disk access.",0.0001158295171915,-0.2624066754489504,False
978-0-13-805178-5,Virtual Machines (VM),FS007825,0.949949324131012,"In computing, a virtual machine (VM) is the virtualization/emulation of a computer system.",0.0004188376052452,-0.1273067622321078,False
978-0-13-805178-5,Virtual Computing,FS007819,0.953866720199585,"Virtual computing involves provisioning computing resources in an efficient manner, enabling users to more effectively utilize available resources",0.000209560326605,-0.2068877132856111,False
978-0-13-674716-1-SP,Vulnerability Management,FS007882,0.9964297413825988,"Vulnerability management is the ""cyclical practice of identifying, classifying, prioritizing, remediating, and mitigating""  software vulnerabilities.",0.0007601410346239,-0.1331130537580014,False
978-0-13-674716-1-SP,Data Interpretation,FS001931,0.9643077850341796,Data interpretation is the process of converting information from the form in which it is given to a form that is more suitable for human consumption,0.004748234443765,-0.0698729807779564,True
978-0-13-674716-1-SP,Analytical Skills,FS000281,0.8512661457061768,Analytical skill is the ability to deconstruct information into smaller categories in order to draw conclusions.,0.0699770887348975,-0.0636054954287582,True
978-0-13-674716-1-SP,Compliance,FS002717,0.8794766068458557,Compliance is the extent to which someone or something complies with laws and regulations,,,
978-0-13-674716-1-SP,Conceptual Thinking,FS001555,0.853625476360321,Conceptual thinking is analyzing different theoretical ideas and planning how to connect them to develop an alternative approach to solving a problem. ,0.0045044148301492,-0.1440114940830648,True
978-0-13-741955-5-SP,Conceptual Thinking,FS001555,0.8612497448921204,Conceptual thinking is analyzing different theoretical ideas and planning how to connect them to develop an alternative approach to solving a problem. ,0.0045044148301492,-0.1440114940830648,True
978-0-13-674716-1-SP,Incident Response,FS003690,0.912872314453125,Incident Response is the act of reacting to and mitigating the effects of an incident,0.0023855282481711,-0.0914569953837229,False
978-0-13-674716-1-SP,Incident Management,FS003688,0.9519177675247192,Incident management is the process by which an organization deals with a disruptive and unexpected event that threatens to harm the organization or its stakeholders,0.0043410647046284,-0.0229830693974092,True
978-0-13-674716-1-SP,Risk Prevention,FS006408,0.942355453968048,Risk prevention is the act of making sure a risky situation does not occur,0.0012791671361855,0.0311185634132761,False
978-0-13-674716-1-SP,Risk Management,FS006404,0.9088727235794068,"Risk management is the identification, evaluation, and prioritization of risks (defined in ISO 31000 as the effect of uncertainty on objectives) followed by coordinated and economical application of resources to minimize, monitor, and control the probability or impact of unfortunate events or to maximize the realization of opportunities.",,,
978-0-13-794788-1-SP,Workflows,FS008077,0.988594651222229,"A workflow consists of an orchestrated and repeatable pattern of activity, enabled by the systematic organization of resources into processes that transform materials, provide services, or process information.",0.0151863305277094,-0.153453992417673,True
978-0-13-802713-1,Information Infrastructure,FS003749,0.9228631258010864,"Information Infrastructure is all of the people, processes, procedures, tools, facilities, and technology which supports the creation, use, transport, storage, and destruction of information.",0.0001639791209983,-0.0827000209822971,False
978-0-13-802713-1,Manufacturing,FS008274,0.9786459803581238,"Manufacturing is the creation or production of goods with the help of equipment, labor, machines, tools, and chemical or biological processing or formulation.",0.0340106660650115,0.0185219655336785,True
978-0-13-806580-5,Python,FS006051,0.9994957447052002,"Python is a widely used high-level programming language for general-purpose programming and scripting, first released in 1991.",0.0201934804765517,-0.0642050315570907,True
978-0-13-806580-5-SP,Python,FS006051,0.9994957447052002,"Python is a widely used high-level programming language for general-purpose programming and scripting, first released in 1991.",0.0201934804765517,-0.0642050315570907,True
978-0-13-806580-5,Esri ArcPy,FS008484,0.8403364419937134,ArcPy is a Python module that provides an object-oriented framework to simplify the use of ArcGIS functionality exposed through the ArcGIS Python API,5.220662463697919e-05,0.0435894247782719,False
