,sku,name,id,confidence,description
360,978-0-13-806580-5-SP,Esri ArcPy,FS008484,0.8403364419937134,ArcPy is a Python module that provides an object-oriented framework to simplify the use of ArcGIS functionality exposed through the ArcGIS Python API
361,978-0-13-806580-5-SP,Computer Programming,FS001531,0.9808589816093444,"Computer programming is the process of accomplishing a specific computing result or to perform a particular computation, usually by designing/building an executable computer program."
362,978-0-13-806580-5-SP,Computer Literacy,FS001527,0.903835952281952,"Computer literacy is defined as the knowledge and ability to use computers and related technology efficiently, with skill levels ranging from elementary use to computer programming and advanced problem solving."
363,978-0-13-806580-5-SP,Troubleshooting,FS008307,0.9650903940200806,"Troubleshooting is a form of problem solving, often applied to repair failed products or processes on a machine or a system."
364,978-0-13-806580-5-SP,Problem Solving,FS005816,0.8823431134223938,Problem solving consists of using generic or ad hoc methods in an orderly manner to find solutions to difficulties.
365,978-0-13-806580-5-SP,Debugging,FS002014,0.9678761959075928,"In computer programming and software development, debugging is the process of finding and resolving bugs (defects or problems that prevent correct operation) within computer programs, software, or systems."
366,978-0-13-806580-5-SP,Web Application Development,FS007947,0.9512258768081664,Web application development is the process of developing a web application
367,978-0-13-819547-2,Project Management (PM),FS005935,0.963852047920227,Project Management (PM) is the process of leading the work of a team to achieve all project goals within the given constraints.
368,978-0-13-820172-2,Business Analysis,FS000887,0.953711748123169,Business analysis is a professional discipline of identifying business needs and determining solutions to business problems.
369,978-0-13-806577-5,Structured Query Language (SQL),FS007139,0.8827598094940186,"SQL (sequel; Structured Query Language) is a domain-specific language used in programming and designed for managing data held in a relational database management system (RDBMS), or for stream processing in a relational data stream management system (RDSMS)."
370,978-0-13-806577-5,Website Architecture,FS007973,0.9738786816596984,"Website architecture is the organization scheme of a website, including the hierarchical structure of folders, files, and web pages, and the navigational structure of links"
371,978-0-13-806577-5,Applications Architecture,FS000390,0.9826661348342896,"An applications architecture describes the behavior of applications used in a business, focused on how they interact with each other and with users."
372,978-0-13-806577-5,Database Queries,FS001986,0.9568930864334106,Database queries are commands that are used to retrieve data from a database
373,978-0-13-806577-5,Database Management,FS008263,0.9799121022224426,Database Management is the process of managing a database
374,978-0-13-806577-5,Database Development,FS001982,0.9022408723831176,Database development is the process of designing and creating a database
375,978-0-13-806577-5,Problem Solving,FS005816,0.9910573959350586,Problem solving consists of using generic or ad hoc methods in an orderly manner to find solutions to difficulties.
376,978-0-13-806577-5,Requirements Management,FS006307,0.9815924763679504,"Requirements management is the process of documenting, analyzing, tracing, prioritizing and agreeing on requirements and then controlling change and communicating to relevant stakeholders."
377,978-0-13-806577-5,Requirements Analysis,FS006305,0.8969050645828247,"In systems engineering and software engineering, requirements analysis focuses on the tasks that determine the needs or conditions to meet the new or altered product or project, taking account of the possibly conflicting requirements of the various stakeholders, analyzing, documenting, validating and managing software or system requirements."
378,978-0-13-806577-5,Software Development Life Cycle (SDLC),FS006860,0.9975807666778564,"In software engineering, the software development life cycle (SDLC) is the general process used in the development of any software product"
379,978-0-13-806577-5,Software Development,FS006859,0.9981926083564758,"Software development is the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components."
380,978-0-13-806577-5-SP,Structured Query Language (SQL),FS007139,0.8927963376045227,"SQL (sequel; Structured Query Language) is a domain-specific language used in programming and designed for managing data held in a relational database management system (RDBMS), or for stream processing in a relational data stream management system (RDSMS)."
381,978-0-13-806577-5-SP,Database Management,FS008263,0.914806306362152,Database Management is the process of managing a database
382,978-0-13-806577-5-SP,Problem Solving,FS005816,0.9931695461273192,Problem solving consists of using generic or ad hoc methods in an orderly manner to find solutions to difficulties.
383,978-0-13-806577-5-SP,Requirements Management,FS006307,0.986174702644348,"Requirements management is the process of documenting, analyzing, tracing, prioritizing and agreeing on requirements and then controlling change and communicating to relevant stakeholders."
384,978-0-13-806577-5-SP,Requirements Analysis,FS006305,0.9441593885421752,"In systems engineering and software engineering, requirements analysis focuses on the tasks that determine the needs or conditions to meet the new or altered product or project, taking account of the possibly conflicting requirements of the various stakeholders, analyzing, documenting, validating and managing software or system requirements."
385,978-0-13-806577-5-SP,Software Development,FS006859,0.9993457198143004,"Software development is the process of conceiving, specifying, designing, programming, documenting, testing, and bug fixing involved in creating and maintaining applications, frameworks, or other software components."
386,978-0-13-806577-5-SP,Software Development Life Cycle (SDLC),FS006860,0.9980525970458984,"In software engineering, the software development life cycle (SDLC) is the general process used in the development of any software product"
387,978-0-13-806577-5-SP,Software Lifecycle Management (SLM),FS006864,0.9986045956611632,"In software engineering, software lifecycle management (SLM) is the management of all stages in the life cycle of a software product, from inception to retirement"
388,978-0-13-672132-1,Storage Management,FS007083,0.9103992581367492,"Storage management is the process of managing information storage to ensure the evironment is available, reliable, safe and cost effective"
389,978-0-13-672132-1,Device Management,FS002130,0.974672555923462,"Device management is the process of managing the implementation, operation and maintenance of a physical and/or virtual device."
390,978-0-13-672132-1,Microsoft Windows,FS004820,0.9866456389427184,"Microsoft Windows, commonly referred to as Windows, is a group of several proprietary graphical operating system families, all of which are developed and marketed by Microsoft."
391,978-0-13-672132-1,Microsoft 365,FS008232,0.9991233944892884,"Microsoft 365, formerly Office 365, is a line of subscription services offered by Microsoft which adds to and includes the Microsoft Office product line."
392,978-0-13-672132-1,Microsoft Office 365,FS004804,0.957030177116394,"Microsoft Office 365 is a web-based suite of office productivity software services, including SharePoint, Exchange, Lync and Office."
393,978-0-13-672132-1,Data Security,FS001962,0.9162005186080932,"Data security  means protecting digital data, such as those in a database, from destructive forces and from the unwanted actions of unauthorized users, such as a cyberattack or a data breach."
394,978-0-13-672132-1,System Recovery,FS007257,0.992990016937256,System recovery is a set of procedures that attempts to return a damaged system to a working state
395,978-0-13-672132-1,Data Recovery,FS001956,0.9390485286712646,"In computing, data recovery is a process of salvaging deleted, inaccessible, lost, corrupted, damaged or formatted data from secondary storage, removable media or files, when the data stored in them cannot be accessed in a usual way."
396,978-0-13-672132-1,Configuration Management,FS001576,0.9422780871391296,"Configuration management (CM) is a systems engineering process for establishing and maintaining consistency of a product's performance, functional, and physical attributes with its requirements, design, and operational information throughout its life."
397,978-0-13-672132-1,Windows Setup,FS008035,0.9904301762580872,Windows Setup is an installer that prepares a hard disk drive for a Microsoft Windows operating system installation by executing two processes: a) initializing the drive and b) copying system files to that drive in order for the operating system to be run locally (see Volume).
398,978-0-13-792872-9-SP,Microsoft Azure Active Directory (Azure AD),FS004776,0.9107490181922911,Azure Active Directory (Azure AD) is a directory service created by Microsoft for Azure AD
399,978-0-13-792872-9-SP,Microsoft Azure,FS004775,0.9753217697143556,"Microsoft Azure, often referred to as Azure ( AZH-…ôr, AY-zh…ôr, UK also  AZ-ure, AY-zure), is a cloud computing service operated by Microsoft for application management via Microsoft-managed data centers."
400,978-0-13-792872-9-SP,Firewalls,FS002956,0.967460572719574,"In computing, a firewall is a network security system that monitors and controls incoming and outgoing network traffic based on predetermined security rules."
401,978-0-13-792872-9-SP,Azure Cloud Services,FS008457,0.9961571097373962,"Azure cloud services is a cloud computing platform and infrastructure offering from Microsoft that provides scalable, self-patching web-scale IaaS cloud services based on open standards"
402,978-0-13-792872-9-SP,Security,FS006611,0.8918406963348389,"Security is protection from, or resilience against, potential harm (or other unwanted coercive change) caused by others."
403,978-0-13-792872-9-SP,Key Management,FS004097,0.9986666440963744,Key management refers to management  of cryptographic keys in a cryptosystem.
404,978-0-13-792872-9-SP,Security Management,FS006623,0.9299775958061218,"Security management is the identification of an organization's assets (including people, buildings, machines, systems and information assets), followed by the development, documentation, and implementation of policies and procedures for protecting assets."
405,978-0-13-792872-9-SP,Configuration Management,FS001576,0.9225860238075256,"Configuration management (CM) is a systems engineering process for establishing and maintaining consistency of a product's performance, functional, and physical attributes with its requirements, design, and operational information throughout its life."
406,978-0-13-792872-9-SP,Access Control,FS000036,0.9457172155380248,"In the fields of physical security and information security, access control (AC) is the selective restriction of access to a place or other resource, while access management describes the process."
407,978-0-13-792872-9-SP,Security Policies,FS006625,0.9282637238502502,"Security policy is a definition of what it means to be secure for a system, organization or other entity."
408,978-0-13-792872-9-SP,Critical Thinking,FS001797,0.9993569254875184,Critical thinking is the analysis of facts to form a judgment.
409,978-0-13-792872-9-SP,Decision Making,FS002017,0.9740113019943236,"In psychology, decision-making (also spelled decision making and decisionmaking) is regarded as the cognitive process resulting in the selection of a belief or a course of action among several possible alternative options."
410,978-0-13-792872-9-SP,Cloud Computing,FS001335,0.9169560074806212,"Cloud computing is the on-demand availability of computer system resources, especially data storage (cloud storage) and computing power, without direct active management by the user."
411,978-0-13-792872-9-SP,Cloud Applications,FS001333,0.9537131190299988,Cloud Applications are applications that are hosted on Cloud Servers
412,978-0-13-792872-9-SP,Cloud Data Management,FS001336,0.9473145008087158,Cloud data management (CDM) is the practice of collecting and analyzing data from disparate sources so that it can be used to make better business decisions
413,978-0-13-792872-9-SP,Microsoft Active Directory (AD),FS004774,0.9624683856964112,Active Directory is a directory service created by Microsoft for Windows domain networks
414,978-0-13-792872-9-SP,Security Administration,FS006612,0.9977241158485411,Security administration is the process of implementing information security practices in an organization
415,978-0-13-792872-9-SP,Network Security,FS005082,0.9866864681243896,"Network security consists of the policies, processes and practices adopted to prevent, detect and monitor unauthorized access, misuse, modification, or denial of a computer network and network-accessible resources."
416,978-0-13-792872-9-SP,Network Management,FS005072,0.955243706703186,Network management is the process of administering and managing computer networks.
417,978-0-13-796856-5,Network Protocols,FS005080,0.9985113739967346,A network protocol is an agreed set of rules and conventions that allow nodes to communicate in a network and to interpret the content of the messages exchanged
418,978-0-13-796856-5,Cloud Architecture,FS001334,0.9202067852020264,"Cloud architecture describes the design of software-based systems that deliver services over networks, as opposed to on-premises systems"
419,978-0-13-796856-5,Cloud Infrastructure,FS001339,0.979451596736908,"Cloud infrastructure is the group of technologies that are required to build, deploy and manage an application in the cloud"
420,978-0-13-796856-5,Cloud Computing,FS001335,0.990389049053192,"Cloud computing is the on-demand availability of computer system resources, especially data storage (cloud storage) and computing power, without direct active management by the user."
421,978-0-13-796856-5,Hardware Architecture,FS003409,0.8536387085914612,"In engineering, hardware architecture refers to the identification of a system's physical components and their interrelationships."
422,978-0-13-796856-5,Network Troubleshooting,FS005087,0.9987210631370544,Network Troubleshooting is the process of analyzing and resolving problems related to computer networks
423,978-0-13-796856-5,Troubleshooting,FS008307,0.9826239943504332,"Troubleshooting is a form of problem solving, often applied to repair failed products or processes on a machine or a system."
424,978-0-13-796856-5,Mobile Device Management (MDM),FS004877,0.99224054813385,"Mobile device management (MDM) is the administration of mobile devices, such as smartphones, tablet computers and laptops."
425,978-0-13-796856-5,Device Management,FS002130,0.8716346025466919,"Device management is the process of managing the implementation, operation and maintenance of a physical and/or virtual device."
426,978-0-13-796856-5,Internet Services,FS003921,0.9236882925033568,"Internet services are services that allow the interaction of heterogeneous, distributed applications and services over the networks of the Internet"
427,978-0-13-796856-5,Computer Literacy,FS001527,0.916304886341095,"Computer literacy is defined as the knowledge and ability to use computers and related technology efficiently, with skill levels ranging from elementary use to computer programming and advanced problem solving."
428,978-0-13-796856-5,Linux,FS004327,0.9473954439163208,"Linux ( (listen) LEEN-uuks or  LIN-uuks) is a family of open-source Unix-like operating systems based on the Linux kernel, an operating system kernel first released on September 17, 1991, by Linus Torvalds."
429,978-0-13-796856-5,Microsoft Windows,FS004820,0.8400155901908875,"Microsoft Windows, commonly referred to as Windows, is a group of several proprietary graphical operating system families, all of which are developed and marketed by Microsoft."
430,978-0-13-796856-5,Web Navigation,FS007959,0.9388436079025269,"Web navigation refers to the process of navigating a network of information resources in the World Wide Web, which is organized as hypertext or hypermedia."
431,978-0-13-792720-3,Reporting,FS008288,0.9604352712631226,Reporting is the process of producing reports that convey information to an audience in an understandable fashion.
432,978-0-13-792720-3,Cybersecurity,FS001871,0.8966492414474487,Cybersecurity is concerned with protecting electronic devices and mobile devices against attacks in cyberspace. 
433,978-0-13-792720-3,Information Technology (IT),FS003768,0.8982301354408264,"Information technology (IT) is the use of computers to create, process, store, retrieve, and exchange all kinds of electronic data and information."
434,978-0-13-792720-3,Cloud Security,FS001341,0.9646293520927428,"Cloud computing security or, more simply, cloud security  refers to a broad set of policies, technologies, applications, and controls utilized to protect virtualized IP, data, applications, services, and the associated infrastructure of cloud computing."
435,978-0-13-792720-3,Network Security,FS005082,0.9695688486099244,"Network security consists of the policies, processes and practices adopted to prevent, detect and monitor unauthorized access, misuse, modification, or denial of a computer network and network-accessible resources."
436,978-0-13-792720-3,Threat Detection,FS007476,0.8950203061103821,"Threat detection is the process of identifying, quantifying, and prioritizing (or ranking) the threats to a system"
437,978-0-13-792720-3,Threat Management,FS007477,0.8730672001838684,"Threat management is the process of identifying, analyzing and prioritizing potential threats to an organization's information security and infrastructure"
438,978-0-13-792720-3,Network Management,FS005072,0.9644494652748108,Network management is the process of administering and managing computer networks.
439,978-0-13-792720-3,Firewalls,FS002956,0.9672423005104064,"In computing, a firewall is a network security system that monitors and controls incoming and outgoing network traffic based on predetermined security rules."
440,978-0-13-792720-3,Security,FS006611,0.8950198888778687,"Security is protection from, or resilience against, potential harm (or other unwanted coercive change) caused by others."
441,978-0-13-792872-9,Microsoft Azure,FS004775,0.9857141971588136,"Microsoft Azure, often referred to as Azure ( AZH-…ôr, AY-zh…ôr, UK also  AZ-ure, AY-zure), is a cloud computing service operated by Microsoft for application management via Microsoft-managed data centers."
442,978-0-13-792872-9,Microsoft Azure Active Directory (Azure AD),FS004776,0.9383468627929688,Azure Active Directory (Azure AD) is a directory service created by Microsoft for Azure AD
443,978-0-13-792872-9,Firewalls,FS002956,0.951685070991516,"In computing, a firewall is a network security system that monitors and controls incoming and outgoing network traffic based on predetermined security rules."
444,978-0-13-792872-9,Azure Cloud Services,FS008457,0.9965779185295104,"Azure cloud services is a cloud computing platform and infrastructure offering from Microsoft that provides scalable, self-patching web-scale IaaS cloud services based on open standards"
445,978-0-13-792872-9,Data Security,FS001962,0.8429216742515564,"Data security  means protecting digital data, such as those in a database, from destructive forces and from the unwanted actions of unauthorized users, such as a cyberattack or a data breach."
446,978-0-13-792872-9,Security,FS006611,0.9981219172477722,"Security is protection from, or resilience against, potential harm (or other unwanted coercive change) caused by others."
447,978-0-13-792872-9,Key Management,FS004097,0.9993569254875184,Key management refers to management  of cryptographic keys in a cryptosystem.
448,978-0-13-792872-9,Autodesk Vault,FS000569,0.9740113019943236,"Autodesk Vault is a data management tool integrated with Autodesk Inventor Series, Autodesk Inventor Professional, AutoCAD Mechanical, AutoCAD Electrical, Autodesk Revit and Civil 3D products."
449,978-0-13-792872-9,Security Management,FS006623,0.8458104133605957,"Security management is the identification of an organization's assets (including people, buildings, machines, systems and information assets), followed by the development, documentation, and implementation of policies and procedures for protecting assets."
450,978-0-13-792872-9,Security Policies,FS006625,0.919349491596222,"Security policy is a definition of what it means to be secure for a system, organization or other entity."
451,978-0-13-792872-9,Critical Thinking,FS001797,0.9573140740394592,Critical thinking is the analysis of facts to form a judgment.
452,978-0-13-792872-9,Decision Making,FS002017,0.849108874797821,"In psychology, decision-making (also spelled decision making and decisionmaking) is regarded as the cognitive process resulting in the selection of a belief or a course of action among several possible alternative options."
453,978-0-13-792872-9,Cloud Data Management,FS001336,0.8907492756843567,Cloud data management (CDM) is the practice of collecting and analyzing data from disparate sources so that it can be used to make better business decisions
454,978-0-13-792872-9,Microsoft Active Directory (AD),FS004774,0.948563039302826,Active Directory is a directory service created by Microsoft for Windows domain networks
455,978-0-13-792872-9,Access Control,FS000036,0.9958492517471312,"In the fields of physical security and information security, access control (AC) is the selective restriction of access to a place or other resource, while access management describes the process."
456,978-0-13-792872-9,Security Administration,FS006612,0.9833120107650756,Security administration is the process of implementing information security practices in an organization
457,978-0-13-792872-9,Network Security,FS005082,0.8881763219833374,"Network security consists of the policies, processes and practices adopted to prevent, detect and monitor unauthorized access, misuse, modification, or denial of a computer network and network-accessible resources."
458,978-0-13-792872-9,Network Management,FS005072,0.9465302228927612,Network management is the process of administering and managing computer networks.
459,978-0-13-767645-3,Microsoft Azure,FS004775,0.9985026121139526,"Microsoft Azure, often referred to as Azure ( AZH-…ôr, AY-zh…ôr, UK also  AZ-ure, AY-zure), is a cloud computing service operated by Microsoft for application management via Microsoft-managed data centers."
460,978-0-13-767645-3,Microsoft Azure Data Factory,FS004777,1.0,"Microsoft Azure Data Factory is a data integration service that allows data to flow from on-premises data sources to the cloud, and from the cloud to on-premises data stores"
461,978-0-13-767645-3,Databricks,FS001994,0.9297546148300172,Databricks is a cloud-based data management software that allows users to analyze data
462,978-0-13-767645-3,Microsoft Azure Databricks,FS004780,0.991586208343506,"Azure Databricks is an open-source, Apache 2.0-licensed big data analytics platform that combines the power of Apache Spark and Azure HDInsight"
463,978-0-13-767645-3,Critical Thinking,FS001797,0.996508538722992,Critical thinking is the analysis of facts to form a judgment.
464,978-0-13-767645-3,Decision Making,FS002017,0.9799813628196716,"In psychology, decision-making (also spelled decision making and decisionmaking) is regarded as the cognitive process resulting in the selection of a belief or a course of action among several possible alternative options."
465,978-0-13-767645-3,Business Acumen,FS000884,0.9650872945785522,"Business acumen, also known as business savviness and business sense, is keenness and quickness in understanding and dealing with a business situation (risks and opportunities) in a manner that is likely to lead to a good outcome."
466,978-0-13-767645-3,Relational Databases,FS006258,0.9543763995170592,"A relational database is a digital database based on the relational model of data, as proposed by E. F. Codd in 1970."
467,978-0-13-732521-4,Amazon Web Services (AWS),FS000260,0.9931445121765136,"Amazon Web Services (AWS) is a collection of remote computing services that together make up a cloud computing platform, offered by Amazon"
468,978-0-13-732521-4,Problem Solving,FS005816,0.99085533618927,Problem solving consists of using generic or ad hoc methods in an orderly manner to find solutions to difficulties.
469,978-0-13-732521-4,Problem Management,FS005815,0.991258442401886,Problem management is the process responsible for managing the lifecycle of all problems that happen or could happen in an IT service.
470,978-0-13-732521-4,Solution Architecture,FS006900,0.947925627231598,"Solution architecture, term used in information technology with various definitions such as; ""A description of a discrete and focused business operation or activity and how IS/IT supports that operation""."
471,978-0-13-741955-5-SP,Asset Management,FS008262,0.8801820278167725,"Asset management refers to a systematic approach to the governance and realization of value from the things that a group or entity is responsible for, over their whole life cycles."
472,978-0-13-741955-5-SP,Information Technology (IT),FS003768,0.9268172383308412,"Information technology (IT) is the use of computers to create, process, store, retrieve, and exchange all kinds of electronic data and information."
473,978-0-13-741955-5-SP,Network Security,FS005082,0.9148827791213988,"Network security consists of the policies, processes and practices adopted to prevent, detect and monitor unauthorized access, misuse, modification, or denial of a computer network and network-accessible resources."
474,978-0-13-741955-5-SP,Network Architecture,FS005056,0.86738520860672,"Network architecture is a framework for the specification of a network's physical components and their functional organization and configuration, its operational principles and procedures, as well as communication protocols used."
475,978-0-13-741955-5-SP,Security Management,FS006623,0.8612499237060547,"Security management is the identification of an organization's assets (including people, buildings, machines, systems and information assets), followed by the development, documentation, and implementation of policies and procedures for protecting assets."
476,978-0-13-741955-5-SP,Conceptual Thinking,FS001555,0.8612497448921204,Conceptual thinking is analyzing different theoretical ideas and planning how to connect them to develop an alternative approach to solving a problem. 
477,978-0-13-741955-5-SP,Disaster Planning,FS002220,0.9507431983947754,Disaster Planning is the process of devising a plan to reduce the impact of disasters and their risks.
478,978-0-13-741955-5-SP,Risk Assessment,FS006398,0.939771056175232,Risk assessment is the process of evaluating risks to workers' safety and health from workplace hazards.
479,ADBELRN-PHOTOSHOP,Visual Design,FS007846,0.8493910431861877,"Visual design is the process of creating a visual representation of an object, idea or concept by applying color, form, line, texture, and/or space"
480,ADBELRN-PHOTOSHOP,User Interface Design (UI Design),FS007719,0.9128139019012452,User Interface Design (UI Design) is the process of designing interfaces for the end users of a service or product
481,ADBELRN-PHOTOSHOP,Document Management,FS008260,0.9332779049873352,"Document management is a way to capture all of your organization’s documents, convert them to a digital format when necessary, and store them in a well-organized manner with the right indexing and tagging to make them easily retrievable."
482,UCRT-978-1-61691-098-3,Network Troubleshooting,FS005087,0.960230588912964,Network Troubleshooting is the process of analyzing and resolving problems related to computer networks
483,UCRT-978-1-61691-098-3,Network Management,FS005072,0.9898748397827148,Network management is the process of administering and managing computer networks.
484,UCRT-978-1-61691-098-3,Network Security,FS005082,0.9899841547012328,"Network security consists of the policies, processes and practices adopted to prevent, detect and monitor unauthorized access, misuse, modification, or denial of a computer network and network-accessible resources."
485,UCRT-978-1-61691-098-3,Network Administration,FS005054,0.9336479902267456,Network administration is the process of administering a computer network
486,UCRT-978-1-61691-098-3,Network Management Systems,FS005073,0.912924826145172,Network management systems are used in computer networks to monitor and manage the availability and performance of computer networks and networked devices
0,ADBELRN-PREMIEREPRO,Digital Video Production,FS002198,0.9372463822364807,Digital video production may refer to any program that produces digital video files
1,ADBELRN-ANIMATE,Multimedia,FS004961,0.9734989404678345,"Multimedia  is a form of communication that combines different content forms such as text, audio, images, animations, or video into a single interactive presentation."
2,ADBELRN-ANIMATE,Animations,FS000316,0.9842510223388672,Animations can be created by a variety of processes; both digital and non-digital
3,ADBELRN-ILLUSTRATOR,Audience Segmentation,FS000520,0.9093053936958313,Audience segmentation is a business-level process by which a company identifies distinct groups of customers within its target market and markets to each group separately
4,ADBELRN-ILLUSTRATOR,Audience Development,FS000518,0.904952347278595,Audience development is an aspect of marketing that is concerned with the strategies and tactics used to attract customers to a business's products and services
5,ADBELRN-ILLUSTRATOR,Workflows,FS008077,0.9881084561347961,"A workflow consists of an orchestrated and repeatable pattern of activity, enabled by the systematic organization of resources into processes that transform materials, provide services, or process information."
6,ADBELRN-ILLUSTRATOR,Document Management,FS008260,0.9875378012657166,"Document management is a way to capture all of your organization’s documents, convert them to a digital format when necessary, and store them in a well-organized manner with the right indexing and tagging to make them easily retrievable."
7,ADBELRN-ILLUSTRATOR,Documentation Skills,FS008294,0.9173962473869324,"Documentation skills are the knowledge and skills needed to create, update, and maintain documents"
8,978-0-13-792721-0,Amazon Web Services (AWS),FS000260,0.9942678213119507,"Amazon Web Services (AWS) is a collection of remote computing services that together make up a cloud computing platform, offered by Amazon"
9,978-0-13-792721-0,AWS Management Console,scar_000106,1.0,Use the AWS Management Console to create and manage AWS resources.
10,978-0-13-792721-0,Cost Management,FS001730,0.993929386138916,Cost management is the process of controlling costs
11,978-0-13-792721-0,Security Controls,FS006617,0.9751933217048645,"Security controls are safeguards or countermeasures to avoid, detect, counteract, or minimize security risks to physical property, information, computer systems, or other assets."
12,978-0-13-792721-0,Security Management,FS006623,0.9917351007461548,"Security management is the identification of an organization's assets (including people, buildings, machines, systems and information assets), followed by the development, documentation, and implementation of policies and procedures for protecting assets."
13,978-0-13-792721-0,Security Policies,FS006625,0.9894256591796875,"Security policy is a definition of what it means to be secure for a system, organization or other entity."
14,978-0-13-792721-0,Security,FS006611,0.9122627377510071,"Security is protection from, or resilience against, potential harm (or other unwanted coercive change) caused by others."
15,978-0-13-792721-0,Network Management,FS005072,0.9226778745651245,Network management is the process of administering and managing computer networks.
16,978-0-13-792721-0,Cost Reduction,FS001732,0.8626982569694519,Cost reduction is the process used by companies to reduce their costs and increase their profits.
17,978-0-13-792721-0,Network Troubleshooting,FS005087,0.8719931244850159,Network Troubleshooting is the process of analyzing and resolving problems related to computer networks
18,978-0-13-792721-0,Network Management Systems,FS005073,0.9272465109825134,Network management systems are used in computer networks to monitor and manage the availability and performance of computer networks and networked devices
19,978-0-13-792721-0,Network Monitoring,FS005075,0.9932408332824707,"Network monitoring is the use of a system that constantly monitors a computer network for slow or failing components and that notifies the network administrator (via email, SMS or other alarms) in case of outages or other trouble."
20,978-0-13-792721-0,Scalability,FS006539,0.8682559728622437,"Scalability is the property of a system to handle a growing amount of work by adding resources to the system.In an economic context, a scalable business model implies that a company can increase sales given increased resources."
21,978-0-13-672139-0,Operating Systems,FS005252,0.9783731698989868,An operating system is a computer program that manages computer hardware and software resources and provides common services for computer programs
22,978-0-13-672139-0,Microsoft Operating Systems,FS004809,0.9406525492668152,"Microsoft operating systems are a group of proprietary  operating systems, all of which are developed and marketed by Microsoft"
23,978-0-13-672139-0,Device Management,FS002130,0.9866943359375,"Device management is the process of managing the implementation, operation and maintenance of a physical and/or virtual device."
24,978-0-13-672139-0,Data Management,FS001937,0.8754106163978577,Data management comprises all disciplines related to managing data as a valuable resource.
25,978-0-13-672139-0,Microsoft Windows,FS004820,0.9847922325134277,"Microsoft Windows, commonly referred to as Windows, is a group of several proprietary graphical operating system families, all of which are developed and marketed by Microsoft."
26,978-0-13-672139-0,Policy Governance,FS005684,0.9695155024528503,"Policy Governance, informally known as the Carver model, is a system for organizational governance."
27,978-0-13-763142-1-SP,Threat Management,FS007477,0.9716761112213135,"Threat management is the process of identifying, analyzing and prioritizing potential threats to an organization's information security and infrastructure"
28,978-0-13-763142-1-SP,Information Technology (IT),FS003768,0.9674237966537476,"Information technology (IT) is the use of computers to create, process, store, retrieve, and exchange all kinds of electronic data and information."
29,978-0-13-763142-1-SP,Security Management,FS006623,0.8697733879089355,"Security management is the identification of an organization's assets (including people, buildings, machines, systems and information assets), followed by the development, documentation, and implementation of policies and procedures for protecting assets."
30,978-0-13-763142-1-SP,Security,FS006611,0.958524763584137,"Security is protection from, or resilience against, potential harm (or other unwanted coercive change) caused by others."
31,978-0-13-763142-1-SP,Virtual Local Area Network (VLAN),FS007823,0.9762102365493774,"A virtual local area network (VLAN) is a logical group of network nodes within a physical network that can communicate as if they were attached to the same wire, when in reality they may be spread across a wide area"
32,978-0-13-763142-1-SP,Internet Protocol (IP),FS003917,0.9705461263656616,"Internet Protocol (IP) is a protocol suite for transmitting network packets between two hosts (nodes), datagrams across an internetwork, or datagrams across a network"
33,978-0-13-763142-1-SP,Operating Systems,FS005252,0.9922388792037964,An operating system is a computer program that manages computer hardware and software resources and provides common services for computer programs
34,978-0-13-763142-1-SP,Microsoft Operating Systems,FS004809,0.9750622510910034,"Microsoft operating systems are a group of proprietary  operating systems, all of which are developed and marketed by Microsoft"
35,978-0-13-589819-2,Data Centers,FS001902,0.9509149789810181,"A data center or data centre is a building, a dedicated space within a building, or a group of buildings used to house computer systems and associated components, such as telecommunications and storage systems."
36,978-0-13-589819-2,Virtualization,FS007832,0.9589143991470337,"In computing, virtualization or virtualisation (sometimes abbreviated v12n, a numeronym) is the act of creating a virtual (rather than actual) version of something, including virtual computer hardware platforms, storage devices, and computer network resources."
37,978-0-13-589819-2,VMware VSphere,FS008409,0.9760790467262268,"VMware vSphere (formerly VMware Infrastructure 4) is VMware's cloud computing virtualization platform.It includes an updated vCenter Configuration Manager, as well as vCenter Application Discovery Manager, and the ability of vMotion to move more than one virtual machine at a time from one host server to another."
38,978-0-13-589819-2,Vmware,FS008311,0.9589145183563232,VMware is a virtualization and cloud computing software solution.
39,978-0-13-589819-2,Virtual Machines (VM),FS007825,0.9276338815689087,"In computing, a virtual machine (VM) is the virtualization/emulation of a computer system."
40,978-0-13-589819-2,Hypervisor,FS003626,0.990747332572937,"A hypervisor (or virtual machine monitor, VMM, virtualizer) is similar to an emulator; it is computer software, firmware or hardware that creates and runs virtual machines."
41,978-0-13-589819-2,Disaster Recovery,FS002222,0.8975653648376465,"Disaster recovery involves a set of policies, tools and procedures to enable the recovery or continuation of vital technology infrastructure and systems following a natural or human-induced disaster."
42,978-0-13-589819-2,Configuration Management,FS001576,0.9263786673545837,"Configuration management (CM) is a systems engineering process for establishing and maintaining consistency of a product's performance, functional, and physical attributes with its requirements, design, and operational information throughout its life."
43,978-0-13-589819-2,Performance Tuning,FS005503,0.9840923547744751,"Performance tuning is the improvement of system performance. Typically in computer systems, the motivation for such activity is called a performance problem, which can be either real or anticipated."
44,978-0-13-810387-3-SP,Microsoft 365,FS008232,0.9988705515861511,"Microsoft 365, formerly Office 365, is a line of subscription services offered by Microsoft which adds to and includes the Microsoft Office product line."
